id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
3832710960,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,260000
1310430400,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,455000
1422300030,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,415000
1105000588,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,349500
3830630060,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,245000
5101404898,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,592500
7972601890,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,385000
5127001620,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,315000
9407100800,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,255000
1873100060,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,693000
8722101360,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,780000
8644000060,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,237000
3325069129,3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,525000
1400300055,2,1,770,5040,1,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,425000
2123039032,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,369900
8078560140,4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,290000
3438500192,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,285000
7974200510,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,415000
2557000400,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,272500
6378500125,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,436000
1745100140,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,210000
2976800796,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,236000
4235400186,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,331000
4215100060,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,365000
9189700045,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,450000
1126049053,4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,770000
2022069200,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,455000
9412900055,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,405000
1722059235,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,304900
6874200960,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,170000
7202360350,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,780000
5634500392,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,330000
1509500060,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,370000
7214810350,5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,467000
6647200060,3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,405000
9552700140,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,675000
2200500350,2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,500000
6113400046,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,389999
6619910140,4,1.75,2950,9025,1,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,630000
1115450240,4,2.5,2160,9528,2,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,360000
6073240060,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,580000
9297300045,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,550000
9510920070,4,2.5,3360,22111,2,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,879000
5468730030,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,265000
8079030390,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,446500
0600000152,3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,404000
1840000030,3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,267500
3260800030,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,335000
2747100024,3,2.5,1940,9000,1,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,576000
5104530560,3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,98038,47.3537,-122,2370,4590,208633
4330600350,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,315000
5016001535,3,1.75,1920,3300,1,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,725000
7280300196,4,2.75,1800,7750,1,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,550000
8651520400,4,2.25,2180,7297,2,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,610750
7171200445,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,550700
3204800200,4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,665000
3416600800,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,834000
7994700030,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,201000
1328320800,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,305000
7771300125,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,487000
3422059208,3,2.5,1930,64904,1,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,57500,390000
9521101455,2,1,1470,3864,1,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,548000
4337000335,4,1,800,8775,1,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,268750
0325059286,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,819900
2597650240,3,2.25,2030,16200,2,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,520000
3353400435,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,230000
7972000240,3,1.75,1510,10248,1,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,240000
7520000520,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,232000
7520000520,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,240500
3530210260,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,274975
1959700550,4,2,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,740000
1665400045,3,1,1000,7636,1,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,186375
9542850320,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,790000
3179100060,4,3.5,2800,6750,2,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,880000
2946001550,6,1.75,2240,11180,2,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,279000
8078490390,3,2,1810,10530,1,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,295000
9550201550,2,1,1070,5000,1,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,640000
0191100045,4,2,2490,9525,2,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,940000
5009600070,4,2.5,1960,5238,2,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,260000
0200350070,3,2.75,2930,5569,1,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,559900
2877103726,4,2,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,791500
0405100295,3,1.75,1420,8250,1,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,265000
4268200055,3,1.75,1740,11547,1,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,78408,245000
3126069068,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764,485000
1115300070,4,3.5,3040,8414,2,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,3470,8066,684000
6414100671,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,425000
7004200060,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000,309600
7852110140,4,2.5,2580,5823,2,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,552250
3969300030,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,165000
3969300030,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,239900
4048400070,2,1,1070,32633,1,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,32156,320000
0808000070,3,2,1390,13464,1,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,206600
7374200030,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,387000
7325600160,1,0.75,560,12120,1,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,19207,299000
2757000030,4,2.75,2270,10460,2,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,10180,855000
0616000140,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,315000
3363900111,2,1,990,3120,1,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,437500
9262800171,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654,252000
6607000126,4,1.75,2200,7475,1,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,375000
5416510830,4,2.5,1910,4862,2,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091,300000
2201500030,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,420000
0325059171,3,1,1330,77972,1,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689,900000
0952003285,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,679900
3211290370,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399,463000
1072010350,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,380000
8856950070,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,329500
0925059078,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,604950
7855801090,5,2.5,3040,9570,1,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800,795000
0723099065,3,2,1840,40438,2,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,44049,465000
6116500075,4,2.5,2990,10400,2,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,17449,673000
1118500030,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,21455,810000
0424069250,4,2.75,2440,69415,1,0,0,4,8,1910,530,1989,0,98075,47.5944,-122.042,2770,24361,785000
3291800710,4,3,2090,7500,1,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,338000
6838700060,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,280000
2231500030,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,315000
2231500030,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,530000
7683900200,5,3,3450,9914,2,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,380000
8155830060,3,2.25,1450,7562,2,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,297000
0098020310,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,730000
9423400140,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,450000
1545804860,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,275000
2883200160,4,2,2020,2849,2,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,595000
7132300695,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,435000
1726059053,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868,270000
0624111000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,950000
0808300310,4,2.25,2130,5337,2,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930,389000
8563040160,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,560000
8651600160,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,799000
9517200030,3,2,1410,9600,1,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,365500
